Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,GoogleIndex,DNS,DomainAge,DomainEnd,iFrame,Mouse_Over,Right_Click,Web_Forwards,count-,count@,count?,count%,count.,count=,count-http,count-https,count-www,count-digits,count-letters,Label
thenextweb.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,11,0,0,0,1,0,1,0,0,8,64,0
fazenda.gov.br,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,2,0,1,0,5,1,1,0,0,5,62,0
thenextweb.com,0,0,1,7,0,0,0,0,0,1,1,1,0,1,1,0,10,0,0,0,3,0,1,0,0,8,93,0
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,16,1,1,1,0,0,16,46,0
lifehacker.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,0,0,10,64,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,71,2,1,2,0,0,89,124,0
thenextweb.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,9,0,0,0,1,0,1,0,0,8,72,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,16,0,0,0,1,0,1,0,0,9,84,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,0,8,0,0,0,1,0,1,0,0,6,64,0
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,10,0,0,0,1,0,1,0,0,6,73,0
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,9,1,1,0,0,38,78,0
espn.go.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,2,0,1,0,0,8,86,0
hollywoodlife.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,0,0,8,77,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,0,1,2,3,1,2,0,0,18,51,0
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,108,1,0,1,0,0,127,115,0
iconosquare.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,10,0,0,0,1,0,1,0,0,0,79,0
twitter.com,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,13,0,2,1,2,3,2,0,0,2,111,0
189.cn,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,2,1,0,0,3,67,0
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,5,0,1,7,4,3,2,0,0,31,109,0
pikabu.ru,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,20,1,0,1,0,0,18,40,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,10,0,0,0,1,0,1,0,0,0,74,0
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,7,0,0,0,1,0,1,0,0,0,98,0
distractify.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,13,0,0,0,1,0,1,0,0,2,71,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,27,1,0,1,0,0,36,37,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,4,0,1,0,0,11,67,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,0,1,1,0,10,0,0,0,2,0,1,0,0,8,81,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,0,0,9,69,0
fazenda.gov.br,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,11,0,1,0,2,1,1,0,0,4,130,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,11,0,0,0,1,0,1,0,0,0,80,0
olx.in,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,2,1,3,1,0,0,2,75,0
olx.ro,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,1,0,1,0,0,1,76,0
katproxy.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,8,0,0,0,2,0,1,0,0,13,57,0
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,9,0,0,88,1,0,1,0,0,104,97,0
tunein.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,1,3,0,0,0,1,0,1,0,0,32,42,0
indianexpress.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,10,0,0,0,1,0,1,0,0,4,98,0
superuser.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,13,0,0,0,1,0,1,0,0,6,87,0
irecommend.ru,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,0,0,0,70,0
yourlust.com,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,0,11,0,0,0,2,0,1,0,0,0,79,0
livestream.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,2,75,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,0,1,1,0,10,0,0,0,2,0,1,0,0,8,73,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,1,9,0,0,0,1,0,1,0,0,5,66,0
olx.co.id,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1,6,0,0,0,2,0,1,0,0,1,78,0
correios.com.br,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,3,0,1,0,0,0,74,0
abc.go.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,2,0,1,0,0,4,64,0
elitedaily.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,1,11,0,0,0,1,0,1,0,0,7,76,0
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,12,0,0,0,1,0,1,0,0,6,74,0
web.de,0,0,1,6,0,0,0,0,0,1,1,1,0,1,1,0,8,0,0,0,1,0,1,0,0,8,91,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,14,0,0,0,2,0,1,0,0,6,74,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,1,0,1,0,0,10,61,0
likemag.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,15,0,0,0,1,0,1,0,0,0,93,0
unity3d.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,0,6,72,0
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,1,1,0,6,0,0,0,1,0,1,0,0,8,66,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,11,0,0,0,2,0,1,0,0,15,89,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,39,1,0,1,0,0,48,46,0
mixi.jp,0,0,1,5,0,1,0,0,0,1,1,1,1,1,1,1,3,0,1,0,5,0,1,1,0,13,54,0
pornsharing.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,8,0,0,0,1,0,1,0,0,5,68,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,1,1,0,1,1,0,7,0,0,0,1,0,1,0,0,6,69,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,9,1,0,0,4,79,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,0,0,5,67,0
500px.com,0,0,1,3,0,1,1,0,0,1,1,1,1,1,1,1,3,0,1,0,1,2,1,1,0,18,57,0
iconosquare.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,8,0,0,0,1,0,1,0,0,0,92,0
variety.com,0,0,1,7,0,1,0,0,0,1,1,1,1,1,1,1,5,0,0,0,2,0,1,1,0,0,85,0
fanpage.gr,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,64,1,0,1,0,0,34,114,0
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,14,1,1,0,0,34,100,0
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,7,0,0,86,1,0,1,0,0,100,98,0
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,4,0,0,0,1,0,1,0,0,8,67,0
onedio.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,1,0,1,0,0,6,67,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,12,0,0,0,2,0,1,0,0,7,59,0
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,8,0,1,2,2,4,1,0,0,13,81,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,9,1,0,0,5,77,0
espn.go.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,0,7,0,0,0,2,0,1,0,0,8,69,0
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,13,1,1,0,0,37,100,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,35,1,0,1,0,0,33,53,0
correios.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,2,0,1,0,0,0,75,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,4,0,1,2,3,1,1,0,0,10,66,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,1,1,0,10,0,0,0,1,0,1,0,0,5,66,0
ap.org,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0,13,0,0,0,1,0,1,0,0,4,79,0
europa.eu,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,2,0,1,0,0,0,79,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,7,0,0,0,1,0,1,0,0,8,66,0
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,11,0,0,0,1,0,1,0,0,10,61,0
xueqiu.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,24,1,0,1,0,0,28,34,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,8,2,0,1,0,0,24,84,0
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,17,0,0,0,1,0,1,0,0,0,78,0
persianblog.ir,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,68,1,0,1,0,0,70,94,0
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,13,0,0,0,1,0,1,0,0,0,90,0
pikabu.ru,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,7,67,0
xhamster.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,1,1,0,0,8,61,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,1,0,1,0,0,8,69,0
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,7,0,0,0,1,0,1,0,0,7,68,0
nesn.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,10,0,0,0,1,0,1,0,0,6,75,0
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,2,2,1,0,0,31,49,0
kenh14.vn,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,12,0,0,0,2,0,1,0,0,17,57,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,16,0,0,0,2,0,1,0,0,6,76,0
superuser.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,11,0,0,0,1,0,1,0,0,6,88,0
motherless.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,11,2,1,2,0,0,34,86,0
slickdeals.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,4,1,0,0,2,68,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,9,1,0,0,4,78,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0,1,0,0,6,86,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,12,0,0,0,2,0,1,0,0,2,65,0
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,9,0,0,92,1,0,1,0,0,115,96,0
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,5,0,0,0,1,0,1,0,0,0,71,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2,3,0,1,0,0,15,84,0
ecnavi.jp,0,0,1,3,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,16,2,3,1,1,0,30,156,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,22,2,0,1,0,0,34,53,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,6,2,0,1,0,0,20,116,0
fanpage.gr,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,64,1,0,1,0,0,36,118,0
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,7,0,0,0,1,0,1,0,0,6,67,0
udn.com,0,0,1,4,0,0,0,0,0,1,1,1,0,1,1,0,2,0,0,27,1,0,1,0,0,45,40,0
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,12,1,1,0,0,38,98,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,6,2,0,1,0,0,25,87,0
udn.com,0,0,1,4,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,36,1,0,1,0,0,51,50,0
jezebel.com,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,9,0,0,0,1,0,1,0,0,10,60,0
elitedaily.com,0,0,1,4,0,0,0,0,0,1,1,1,0,1,1,1,7,0,0,0,1,0,1,0,0,6,90,0
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,11,0,0,0,2,0,1,0,0,7,83,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,15,0,0,0,1,0,1,0,0,5,79,0
myspace.com,0,0,1,4,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,32,74,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,0,0,10,67,0
telegraf.com.ua,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,3,0,1,0,0,7,76,0
maybank2u.com.my,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,2,0,1,1,5,5,1,0,0,15,143,0
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,3,0,1,0,2,2,1,0,0,4,75,0
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,14,0,0,0,1,0,1,0,0,6,88,0
hubpages.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,8,0,1,2,1,2,1,0,0,2,77,0
indianexpress.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,0,0,0,90,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,2,2,5,4,2,0,0,16,81,0
variety.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,1,0,1,0,0,14,59,0
gizmodo.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,11,0,0,0,1,0,1,0,0,7,76,0
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,3,5,1,0,0,28,72,0
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,13,0,0,0,1,0,1,0,0,2,87,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,0,11,66,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,68,2,1,2,0,0,91,118,0
indianexpress.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,14,0,0,0,1,0,1,0,0,0,121,0
maybank2u.com.my,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,3,0,1,0,6,5,1,0,0,15,143,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,24,1,0,1,0,0,36,28,0
kakaku.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,4,0,0,0,1,0,1,0,0,4,70,0
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,12,0,0,0,1,0,1,0,0,6,96,0
comicbook.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,3,1,0,0,1,82,0
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,11,0,0,0,1,0,1,0,0,6,81,0
olx.ro,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,2,0,1,0,0,1,70,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,50,1,0,1,0,0,34,82,0
smallseotools.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,10,0,0,0,1,0,1,0,0,0,69,0
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,11,0,0,0,1,0,1,0,0,6,73,0
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,11,0,0,0,2,0,1,0,0,6,73,0
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,9,0,0,0,1,0,1,0,0,2,72,0
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,1,1,0,2,0,0,0,1,0,1,0,0,8,64,0
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,0,0,0,2,0,1,0,0,3,67,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,1,1,0,9,0,0,0,1,0,1,0,0,4,74,0
xvideo-jp.com,0,0,1,5,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,15,1,0,1,0,0,18,43,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,6,0,1,0,1,1,1,0,0,8,74,0
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,4,0,0,0,1,0,1,0,0,1,94,0
themeforest.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,1,0,1,0,0,8,65,0
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,14,0,0,0,1,0,1,0,0,7,82,0
otomoto.pl,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,0,16,94,0
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,24,2,3,1,0,0,24,93,0
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,0,0,10,66,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,6,0,1,0,0,12,61,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,6,0,1,2,3,1,1,0,0,10,72,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,15,0,0,0,2,0,1,0,0,8,75,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,1,12,0,0,0,1,0,1,0,0,10,91,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,0,1,1,0,10,0,0,0,2,0,1,0,0,8,81,0
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,13,0,0,0,1,0,1,0,0,7,76,0
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,14,1,1,0,0,37,97,0
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,20,53,0
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,6,0,0,0,1,0,1,0,0,0,75,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,14,0,0,0,2,0,1,0,0,15,78,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,22,2,0,1,0,0,26,40,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,9,1,0,0,4,78,0
kotaku.com,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,9,0,0,0,1,0,1,0,0,10,59,0
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,5,6,1,0,0,28,88,0
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,18,0,0,0,2,0,1,0,0,3,77,0
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,12,0,0,0,2,0,1,0,0,21,44,0
ecnavi.jp,0,0,1,3,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,8,2,3,1,1,0,22,117,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,9,1,0,0,5,82,0
themeforest.net,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,5,0,0,0,1,0,1,0,0,8,65,0
xossip.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,2,3,1,0,0,24,49,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,0,1,1,0,7,0,0,0,2,0,1,0,0,8,68,0
tunein.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,4,0,0,0,1,0,1,0,0,32,41,0
espn.go.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0,9,0,0,0,2,0,1,0,0,8,83,0
genius.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,10,0,0,0,1,0,1,0,0,12,93,0
variety.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,6,0,1,0,1,1,1,0,0,22,72,0
cox.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,2,3,1,0,0,9,98,0
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0,9,0,0,0,1,0,1,0,0,17,59,0
cox.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0,4,0,1,0,2,1,1,0,0,29,58,0
persianblog.ir,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,22,1,0,1,0,0,27,44,0
smallseotools.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,8,0,0,0,1,0,1,0,0,0,74,0
twitter.com,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,62,2,1,2,1,0,79,117,0
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,4,0,0,0,1,0,1,0,0,1,78,0
steamcommunity.com,0,0,1,9,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2,2,0,2,0,0,26,67,0
mic.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,14,0,0,0,1,0,1,0,0,8,68,0
babal.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,4,0,0,68,1,0,1,0,0,78,82,0
nrk.no,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,8,0,1,0,0,7,71,0
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,3,5,1,0,0,30,65,0
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,12,1,1,0,0,30,98,0
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,1,0,1,0,0,8,75,0
ringring.vn,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0,12,0,0,0,2,0,1,0,0,6,60,0
xhamster.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,0,7,72,0
cookpad.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,6,1,1,1,0,0,15,55,0
serverfault.com,0,0,1,3,0,1,1,0,0,1,1,1,0,1,1,0,10,0,0,0,1,0,1,1,0,6,76,0
nhs.uk,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0,8,0,0,0,3,0,1,0,1,6,76,0
web.de,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,1,0,1,0,0,8,73,0
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,19,54,0
elitedaily.com,0,0,1,4,0,0,0,0,0,1,1,1,0,1,1,1,5,0,0,0,1,0,1,0,0,7,74,0
pikabu.ru,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,22,1,0,1,0,0,20,42,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,1,1,0,1,1,0,12,0,0,0,2,0,1,0,0,10,92,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,14,0,0,0,2,0,1,0,0,15,101,0
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,5,0,0,0,1,0,1,0,0,0,76,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,86,2,1,2,0,0,114,131,0
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,5,0,0,0,1,0,1,0,0,7,69,0
thenextweb.com,0,0,1,7,0,0,0,0,0,1,1,1,0,1,1,0,6,0,0,0,3,0,1,0,0,8,67,0
xvideo-jp.com,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,18,1,0,1,0,0,21,46,0
cheezburger.com,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,4,0,1,0,1,2,1,0,0,12,70,0
ap.org,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0,15,0,0,0,1,0,1,0,0,6,104,0
torcache.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,9,1,1,0,0,29,80,0
kakaku.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,4,0,0,0,1,0,1,0,0,4,72,0
css-tricks.com,0,0,1,2,0,1,0,1,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,1,0,3,66,0
buzzfil.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,20,0,1,0,2,1,1,0,0,5,141,0
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,13,0,0,0,2,0,1,0,0,3,66,0
nesn.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,10,0,0,0,1,0,1,0,0,6,68,0
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,1,0,1,0,0,10,60,0
io9.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,8,0,0,0,1,0,1,0,0,11,64,0
